Date,Open,High,Low,Close,Volume
2021-06-28,80.58797736079129,81.53400712010765,80.12959863448039,81.31944274902344,18365500
2021-06-29,81.475487572005,81.76806924591631,79.84675985392946,80.88056182861328,18530800
2021-06-30,82.75309075522864,83.28950151864956,81.36818516347627,82.8798828125,40670800
2021-07-01,80.2076235015755,80.21737845777471,77.93520980335065,78.13026428222656,53299000
2021-07-02,78.61789732519925,78.89097653516411,76.9404022458717,78.34481811523438,22685500
2021-07-06,78.79345214090276,79.5249175256781,77.78890753634738,79.07628631591797,21126500
2021-07-07,79.6711882183717,79.78821788272491,76.02360990182869,76.28694152832031,23026900
2021-07-08,74.36563640488606,75.95535159293384,74.08280227188683,75.20438385009766,23114500
2021-07-09,75.49697931887262,76.99891493150818,74.83378378150034,76.79410552978516,15441100
2021-07-12,76.80385380809982,77.75963837390775,75.78955440141472,77.59383392333984,12639300
2021-07-13,77.32075867968358,77.53532302828526,76.16991962515176,76.51126861572266,14263400
2021-07-14,77.38903287287809,78.76419130836878,76.38448831178366,76.55028533935547,15952300
2021-07-15,76.4039792263489,76.5210163438567,74.45340524631426,75.01907348632812,16616800
2021-07-16,75.25314907191786,75.69202524896251,72.99047607125407,73.15628051757812,19132100
2021-07-19,72.01518265088082,72.8344275334874,71.39099961691805,72.73690032958984,23436900
2021-07-20,72.81495331313633,74.0438099524326,71.94694077146448,73.52690887451172,14855800
2021-07-21,73.4878776291727,75.33116955589249,73.47812267524809,75.28240966796875,15945800
2021-07-22,74.34615005593162,74.36565252688217,72.61988746318504,73.66344451904297,19042200
2021-07-23,74.0535385040813,74.16082066398387,73.04899413485629,74.06329345703125,12345200
2021-07-26,73.9365098048605,75.56524485379246,73.64392815070819,74.4144058227539,12023900
2021-07-27,72.94171652187364,72.94171652187364,70.71806332500407,72.38580322265625,23940500
2021-07-28,72.70767318353103,74.13159178764421,72.54186868294077,73.6829605102539,14348300
2021-07-29,74.19985316504392,75.21415276239411,74.0730610648433,75.17514038085938,14529400
2021-07-30,74.24860240779296,76.17967409200293,74.18033261011558,75.66277313232422,12528900
2021-08-02,77.08670179685369,77.52557806402014,75.55550117825285,75.72129821777344,14904200
2021-08-03,76.92091281942298,79.06654192511066,76.01389532347693,78.86173248291016,25807600
2021-08-04,78.46185248619145,81.03661010622585,77.57434500091675,79.95404815673828,29176900
2021-08-05,80.11009636049198,81.01711382599622,79.1543189956346,79.47615814208984,14821000
2021-08-06,79.19330861259866,80.83179121896931,79.04702150199857,79.97354125976562,14612600
2021-08-09,79.71022387200809,80.01256051437149,78.10099854942275,78.227783203125,13363300
2021-08-10,77.84742683868677,77.84742683868677,73.89751055863674,74.0340576171875,40705000
2021-08-11,74.16084638398384,74.17060134031692,71.89818017005412,73.1758041381836,31624900
2021-08-12,70.39622034044983,70.41572280769034,67.10950026711535,68.513916015625,72492400
2021-08-13,68.31886339520796,69.47944996852709,68.15305893543382,69.1673583984375,25301400
2021-08-16,68.46515351552381,69.98660649734343,68.19207430979601,69.17711639404297,18135900
2021-08-17,68.43591212901275,69.68427875678861,67.88975358957381,69.03083801269531,17545800
2021-08-18,69.48923004373775,70.10365845173332,68.83578924527146,68.87480163574219,14004300
2021-08-19,68.40665037620957,69.06984603541486,67.33383583830881,68.5431900024414,18022600
2021-08-20,68.40663557627312,69.27464048703123,67.86047718950844,68.49441528320312,14603100
2021-08-23,69.08933454383363,70.10363402002275,67.19728263094147,69.96709442138672,22265000
2021-08-24,70.35721394874423,70.8936248541003,69.91833771043503,70.201171875,18092700
2021-08-25,70.99115709754011,75.1263727954958,70.39623130259035,72.21026611328125,36552100
