Date,Open,High,Low,Close,Volume
2021-06-28,19.294508567808425,20.00953591368963,19.252404529713022,19.916109085083008,495436000
2021-06-29,19.813968049037626,20.02947213929642,19.589245203319127,19.957721710205078,367632000
2021-06-30,19.930314776489794,20.093002037862693,19.795281878543864,19.93355369567871,326568000
2021-07-01,20.055630160644014,20.38548859722356,19.949994640023817,20.142330169677734,480136000
2021-07-02,20.369793862838424,20.434570343264514,20.21781937074688,20.4163818359375,342764000
2021-07-06,20.666018525350328,20.77015813867355,20.280104352666278,20.627153396606445,446708000
2021-07-07,20.781620788688226,20.803046315753402,20.261918703161886,20.301530838012695,418428000
2021-07-08,19.78805843161137,20.063604178875657,19.63284500333484,19.834148406982422,503300000
2021-07-09,19.893685513393702,20.011029776539825,19.686153340670238,19.98113250732422,296624000
2021-07-12,20.17023553460196,20.461975876319716,20.118165723734343,20.441797256469727,321984000
2021-07-13,20.330177323660422,20.390718871936702,20.04466588340788,20.18019676208496,290708000
2021-07-14,20.287574757322712,20.3473673991596,19.684660708468368,19.773103713989258,380100000
2021-07-15,19.743459705435733,19.778587910474652,18.793494657119066,18.9008731842041,550564000
2021-07-16,18.964904144857933,19.090967290639107,18.010704097196164,18.098400115966797,688224000
2021-07-19,17.853499010534822,18.976364277481892,17.803919215628007,18.71501922607422,749060000
2021-07-20,18.66544105629697,18.773068604657446,18.10139195799194,18.547847747802734,434687000
2021-07-21,18.81691585718277,19.45969307152444,18.67739902955173,19.343095779418945,371017000
2021-07-22,19.574295529309875,19.818449966161833,19.209555981723096,19.526460647583008,323826000
2021-07-23,19.58825093515204,19.632099901866404,19.183650176394146,19.490589141845703,195672000
2021-07-26,19.244434884003283,19.374981936997983,18.848802099805674,19.227493286132812,203943000
2021-07-27,19.198591207828677,19.554360946532352,18.676397315586588,19.141788482666016,248863000
2021-07-28,19.2524080782056,19.57828058191226,18.92952549207066,19.435773849487305,202191000
2021-07-29,19.45172198609903,19.784572307365167,19.261380330589333,19.59423065185547,190781000
2021-07-30,19.35106352111419,19.56233262989459,19.196599037799633,19.431785583496094,183497000
2021-08-02,19.632096019964017,19.892196048997913,19.29426383352367,19.681922912597656,217444000
2021-08-03,19.671954243501315,20.15229309655213,19.15374627337289,19.74669647216797,301811000
2021-08-04,19.92109911933117,20.247969602176056,19.759656839937854,20.204120635986328,231309000
2021-08-05,20.42933387160919,20.661530493054816,20.271877575083252,20.565860748291016,211435000
2021-08-06,20.453255584823058,20.499096555119213,20.140336838007727,20.295799255371094,178497000
2021-08-09,20.37552283364435,20.4373093965313,20.073567760929837,20.22504425048828,146443000
2021-08-10,20.25195008967123,20.35957761344973,19.766627375953473,19.867280960083008,179238000
2021-08-11,19.973915784698104,19.979895621126385,19.363029684884797,19.631101608276367,185925000
2021-08-12,19.80151033623967,19.959960768948545,19.552372068752263,19.836389541625977,151652000
2021-08-13,19.836386591609863,20.14432145963521,19.782571882288952,20.118410110473633,183063000
2021-08-16,20.065593064053427,20.217069532094754,19.385942869614865,19.8812313079834,210876000
2021-08-17,19.61714701214786,19.70185501306102,19.2005885511107,19.39093017578125,204585000
2021-08-18,19.432782492944614,19.566321363540087,18.934506018766548,18.974369049072266,285913000
2021-08-19,19.42680621302626,20.424357250217014,18.69732897160498,19.729759216308594,766555000
2021-08-20,19.922088611384755,20.793076409277884,19.864289880276367,20.744245529174805,675741000
2021-08-23,20.898715368530024,21.921177903907907,20.877787845028326,21.882312774658203,575807000
2021-08-24,21.678017210916853,21.88330650113912,21.460768250925426,21.717878341674805,297299000
2021-08-25,21.66207542103675,22.392548685209118,21.647127731975118,22.13643455505371,347701000
2021-08-26,22.123482634275426,22.262999479286844,21.714895958935315,21.9919376373291,237940000
2021-08-27,22.10753410004748,22.643679777066232,22.090592499579266,22.55797576904297,304722000
2021-08-30,22.751307262334937,22.963572419378465,22.473269615708634,22.60979652404785,262580000
2021-08-31,22.62075868040585,22.62075868040585,22.047640789736928,22.3117733001709,259850000
2021-09-01,22.41144663929597,22.622753028655936,22.283865100248764,22.367589950561523,201767000
2021-09-02,22.444337387679806,22.51909280352411,22.222067304803737,22.322736740112305,187834000
2021-09-03,22.251971049959415,22.910808082103483,22.127379950913973,22.76827621459961,280532000
2021-09-07,22.758309804466514,22.824093892750362,22.448326313698814,22.58786964416504,198107000
2021-09-08,22.439356967135367,22.536039786741064,21.90510910488169,22.265926361083984,254434000
2021-09-09,22.23901265299159,22.464273188352024,22.058604988452572,22.104454040527344,196856000
2021-09-10,22.274892739720574,22.551983198863454,22.19714878261406,22.404468536376953,248376000
2021-09-13,22.60979183386128,22.888876529423555,21.786493788006073,22.079532623291016,297500000
2021-09-14,22.202132041411108,22.336690647857136,22.013751133052175,22.169240951538086,199755000
2021-09-15,22.236022722228473,22.29383355511717,21.894144334606132,22.26791763305664,166538000
2021-09-16,22.11043394136282,22.204126304937887,21.855270869830687,22.169240951538086,156033000
2021-09-17,22.227050730218956,22.247981943060058,21.758588894411496,21.828359603881836,294503000
2021-09-20,21.076824957284188,21.362886747600268,20.594409012672557,21.043933868408203,349440000
2021-09-21,21.3469404733302,21.35491372577289,20.88146906785273,21.17650032043457,204688000
2021-09-22,21.29610478128571,21.888161496452156,21.126660825026075,21.869224548339844,268726000
2021-09-23,22.067574601135654,22.461282925863888,21.818392405906536,22.408456802368164,248555000
2021-09-24,21.99780629061381,22.076548344372082,21.789490317687935,22.008769989013672,217655000
2021-09-27,21.638979428215535,21.72768898320493,21.25524054701434,21.589143753051758,245215000
2021-09-28,21.14460514549343,21.34893447038271,20.58344521216512,20.631288528442383,343069000
2021-09-29,20.87149907318932,20.94824684688675,20.400044932702517,20.44988250732422,218394000
2021-09-30,20.70006144475727,20.99708693414732,20.620323224212417,20.648231506347656,221009000
2021-10-01,20.682119903644967,20.790762583446227,20.136908439010178,20.67414665222168,240978000
2021-10-04,20.43692580745961,20.47480160606298,19.49103082581489,19.667451858520508,345635000
2021-10-05,19.884739402108554,20.580456026751712,19.789052772537165,20.38409996032715,279282000
